listingid,Lat,Lng,title,formatted_address,url
34030757,31.2159800000,121.4537300000,None,上海市徐汇区湖南路街道上海农商银行(淮海中路支行)光明公寓(淮海中路),https://www.airbnb.cn/rooms/34030757
34024751,31.1714800000,121.4129700000,城家公寓田林路店九号线步行五分钟到桂林路地铁站,上海市徐汇区虹梅路街道苍梧路锦和越界创意园区,https://www.airbnb.cn/rooms/34024751
34003064,31.1786400000,121.4506600000,方隅徐汇滨江，11.12号线地铁8分钟,上海市徐汇区龙华街道龙华新村东区,https://www.airbnb.cn/rooms/34003064
33975141,31.1844400000,121.4363200000,欢乐时光,上海市徐汇区徐家汇街道漕溪北路漕溪大楼,https://www.airbnb.cn/rooms/33975141
33947220,31.1477900000,121.4346800000,Private bedroom with balcony 南站周边,上海市徐汇区长桥街道上海市西南模范中学,https://www.airbnb.cn/rooms/33947220
33963246,31.2138200000,121.4513100000,【乐意】地铁5分钟/五原路-网红街上的老洋房-你喜欢看窗外的风景，而我只喜欢你,上海市徐汇区湖南路街道瑞华公寓,https://www.airbnb.cn/rooms/33963246
33952392,31.2129100000,121.4440900000,安福路花园老洋房,上海市徐汇区湖南路街道自由公寓,https://www.airbnb.cn/rooms/33952392
33915359,31.1710300000,121.4358400000,【扣肉民宿&望族城】xa0近日月光，六院，光大会展中心，锦江乐园，高楼层可览夜景，地铁1/12号线直达,上海市徐汇区漕河泾街道漕溪路漕溪公园,https://www.airbnb.cn/rooms/33915359
33897614,31.1701500000,121.4355600000,漕宝路地铁站漕溪路地铁站loft精致大床房,上海市徐汇区田林街道漕溪路210号上海市龙华殡仪馆,https://www.airbnb.cn/rooms/33897614
33882432,31.1890400000,121.4482200000,肿瘤医院/龙华医院/中山医院南洋模范中学了/两大室阳光房宛南路,上海市徐汇区枫林路街道恒昌花园游泳馆,https://www.airbnb.cn/rooms/33882432
33882741,31.1846700000,121.4294100000,【VidaLa Loft】徐家汇 仅2min宜山路地铁line3/4/9 来做个星空下的白日梦吧！,上海市徐汇区徐家汇街道宜山路409号喜盈门国际建材家居品牌中心,https://www.airbnb.cn/rooms/33882741
33867014,31.1912900000,121.4532200000,^凯-莱^肿瘤医院隔壁小区/中山医院附近安静南北通两房,上海市徐汇区枫林路街道上海市肿瘤放射科治疗临床医学中心复旦大学附属肿瘤医院,https://www.airbnb.cn/rooms/33867014
33865370,31.2145800000,121.4558500000,【Empyrean】要多市中心就有多市中心。环贸零距离|静安寺|新天地,上海市徐汇区湖南路街道襄阳公园,https://www.airbnb.cn/rooms/33865370
33825695,31.1702100000,121.4273700000,独居•徐家汇沿线漕宝路站步行5分钟，一个月起租，年租九折5300，智能门锁，24小时安保，监控无死角,上海市徐汇区田林街道华尔兹花园,https://www.airbnb.cn/rooms/33825695
33837216,31.1804400000,121.4484700000,近地铁龙华中路站7/12号线，11号线龙华路站，精装修电梯两房，随时可以拎包入住,上海市徐汇区枫林路街道宛南五村,https://www.airbnb.cn/rooms/33837216
33837514,31.2182400000,121.4570900000,总统套房 民国高品质洋房presidential suite 2 br,上海市徐汇区湖南路街道长乐路399弄小区长乐路339弄小区,https://www.airbnb.cn/rooms/33837514
33813312,31.1476200000,121.4302600000,十分钟到上海师范大学，家电齐全，干净安全，随时看房,上海市徐汇区长桥街道汇京佳丽园,https://www.airbnb.cn/rooms/33813312
33792268,31.2166800000,121.4516700000,None,上海市徐汇区湖南路街道华亭路常华小区,https://www.airbnb.cn/rooms/33792268
33758705,31.1684800000,121.4389600000,288一晚陕西南路1号线地铁沿线漕宝路，精装一室户，电梯房，1个月起租拎包入住,上海市徐汇区漕河泾街道上海市徐汇区人民法院执行庭,https://www.airbnb.cn/rooms/33758705
33759002,31.1688300000,121.4269800000,徐家汇1号线地铁沿线漕宝路，精装一室户，电梯房，1个月起租拎包入住，年租九折xa0,上海市徐汇区田林街道华尔兹花园,https://www.airbnb.cn/rooms/33759002
33720717,31.2016700000,121.4508300000,【稀少房型】淮海路_新天地LOFT洋房，3分钟至7/9号线，复兴路衡山路田子坊附近，静安寺，梧桐树,上海市徐汇区天平路街道Haus 658时尚生活馆睿园,https://www.airbnb.cn/rooms/33720717
33704548,31.1674300000,121.4295600000,徐家汇地铁沿线漕宝路站电梯房。家电齐全领包入住，专票立取。日租，长租，年租9折,上海市徐汇区漕河泾街道上海光大会展中心C座光大国际大酒店,https://www.airbnb.cn/rooms/33704548
33698491,31.1262400000,121.4486500000,徐汇华泾 龙漕路地铁站 交通便利 友爱90后房东 干净清新居家公寓,上海市徐汇区华泾镇华发路333弄134号徐汇臻园,https://www.airbnb.cn/rooms/33698491
33680161,31.2142900000,121.4483300000,色戒-近静安寺|三扇大窗户|梳妆台|投影|复古老马路|市中心地铁100米|交通发达|一楼独用整套,上海市徐汇区湖南路街道五原小区常熟路公寓,https://www.airbnb.cn/rooms/33680161
33663780,31.1994700000,121.4508400000,法zu界，地铁电梯房，地铁7/9号线，拎包入住,上海市徐汇区天平路街道花样年·乌南396,https://www.airbnb.cn/rooms/33663780
33632252,31.2040200000,121.4482900000,鹿头舍x 洛可可 高层电梯通透阳光大阳台 独享大居室 衡复文化区中心 衡山路地铁站步行5分钟,上海市徐汇区天平路街道建国西路506弄16号懿园,https://www.airbnb.cn/rooms/33632252
33607277,31.2124700000,121.4585900000,【星宿·双子座】淮海路·网红店聚集地·上下三层独享空间,上海市徐汇区湖南路街道东方巴黎·霞飞苑东方巴黎霞飞苑,https://www.airbnb.cn/rooms/33607277
33605031,31.2005100000,121.4483900000,衡复历史风貌区高安路近徐家汇花园洋房loft,上海市徐汇区天平路街道高安路101-1号高安公寓,https://www.airbnb.cn/rooms/33605031
33608361,31.1843900000,121.4343700000,薄荷·Morning｜徐家汇静谧之地  1/4/9/11号线步行5分钟至地铁口 步行至美罗城15分钟,上海市徐汇区徐家汇街道洞庭春商务楼玉兰花苑,https://www.airbnb.cn/rooms/33608361
33581493,31.1714700000,121.4194300000,little bit warehouse,上海市徐汇区田林街道田林花苑田林五、六、七村,https://www.airbnb.cn/rooms/33581493
33594881,31.2051000000,121.4500600000,徐家汇高档小区LOFT房间（我是女性，限女性入住）,上海市徐汇区天平路街道建安花园,https://www.airbnb.cn/rooms/33594881
33571450,31.1903900000,121.4351400000,徐家汇,上海市徐汇区徐家汇街道东方曼哈顿·尚(东区)东方曼哈顿·尚东区,https://www.airbnb.cn/rooms/33571450
33577160,31.1996700000,121.4466600000,/018 HOUSE 3号蓝色法式房间 舒适温馨地段佳 黑胶唱机 超美观景窗 近衡山路 卫生间在套外,上海市徐汇区天平路街道上海市司法局吴兴公寓,https://www.airbnb.cn/rooms/33577160
33515309,31.2105600000,121.4562800000,沪居【9#】AirbnP里弄一室居(小温馨)近汾阳五官，音乐学院，理工大学，文化文场，田子坊！,上海市徐汇区天平路街道襄阳南路277弄小区,https://www.airbnb.cn/rooms/33515309
33483011,31.2130300000,121.4402800000,【乐意公社/月租可谈】匿于老租界绝美独栋木屋/武康路/地铁迪士尼直达&网红打卡集聚地&独享后花园,上海市徐汇区湖南路街道武康路8号上海丁香花园,https://www.airbnb.cn/rooms/33483011
33490969,31.2156000000,121.4500200000,味象-Fcc黄金位置|时尚小资老马路|零距离地铁站|酒吧买手店咖啡店网红聚集|超赞洋房区|交通便利,上海市徐汇区湖南路街道侨舫餐厅瑞华公寓,https://www.airbnb.cn/rooms/33490969
33479367,31.2017600000,121.4380300000,【长租优惠】卢梭/网红武康路淮海路/10、11、1号线 直达迪士尼、新天地外滩、徐家汇,上海市徐汇区天平路街道天平路106号七十一弄,https://www.airbnb.cn/rooms/33479367
33446531,31.1912300000,121.4503500000,已消毒*北欧风情双卧/肿瘤医院&上海音乐学院/静安寺&南京西路直达/7、4、12号地铁,上海市徐汇区枫林路街道安康小区锦蝶苑,https://www.airbnb.cn/rooms/33446531
33436521,31.1960400000,121.4300300000,None,上海市徐汇区徐家汇街道乐山六七村,https://www.airbnb.cn/rooms/33436521
33406166,31.1475500000,121.4300400000,1号线上海南站程家公寓+3200精装一室户+半年起租+年租9折+共享酒店式服务,上海市徐汇区长桥街道汇京佳丽园,https://www.airbnb.cn/rooms/33406166
33381445,31.1672000000,121.4265600000,城家公寓漕宝路店,上海市徐汇区漕河泾街道上海光大会展中心(西馆)上海光大会展中心西馆,https://www.airbnb.cn/rooms/33381445
33375502,31.1913700000,121.4323100000,徐家汇高档住宅,上海市徐汇区徐家汇街道克拉克海奇健身中心(东方曼哈顿SPA店)东方曼哈顿世纪豪庭,https://www.airbnb.cn/rooms/33375502
33333979,31.2144000000,121.4485900000,Paris-静安寺|淮海中路|轻奢撞色|梳妆台|100米地铁站|巨富长老马路|精致生活气息|独用一居,上海市徐汇区湖南路街道华亭路17号华亭路17弄,https://www.airbnb.cn/rooms/33333979
33336006,31.2147700000,121.4610500000,「French Heritage 」复古洛可可 三面落地窗梧桐树叶*宅度假 音乐学院/博主私享,上海市徐汇区湖南路街道陕西南路360弄小区,https://www.airbnb.cn/rooms/33336006
33318731,31.1709800000,121.4157300000,城家公寓田林路 9号线地铁5分钟,上海市徐汇区虹梅路街道上海市田林路130号8号楼,https://www.airbnb.cn/rooms/33318731
33297036,31.1957900000,121.4345200000,【宝瑞】徐家汇温馨二居室，电梯房交通便利近地铁300米，靠近商圈闹中取静,上海市徐汇区徐家汇街道乐山四五村,https://www.airbnb.cn/rooms/33297036
33265134,31.1760400000,121.4391200000,徐汇区市中心电梯房高层一房一厅北欧现代风装修,上海市徐汇区漕河泾街道凯旋南路宜仕怡家,https://www.airbnb.cn/rooms/33265134
33228120,31.1785400000,121.4507800000,近龙华站，龙华中路站，交通便利，精装修拎包入住,上海市徐汇区龙华街道粤珍轩大酒楼,https://www.airbnb.cn/rooms/33228120
33232246,31.2058600000,121.4547200000,东方小巴黎的世界,上海市徐汇区天平路街道达汇花园建新小区(建国西路),https://www.airbnb.cn/rooms/33232246
33233870,31.1982000000,121.4385200000,衡山路，徐家汇，交大，武康大厦，天主教堂法式风情区域，地铁步行2分钟，迪士尼直达，体验老上海弄堂风情,上海市徐汇区徐家汇街道树德坊大中华橡胶厂旧址,https://www.airbnb.cn/rooms/33233870
33229863,31.1781800000,121.4522500000,1，地铁房，离11.12龙华站500米，方便出行。2，独立厨房，精装修，拎包入住。,上海市徐汇区龙华街道龙华路龙华烈士陵园,https://www.airbnb.cn/rooms/33229863
33172713,31.1914400000,121.4392800000,中心徐家汇高端商场尊园大二房亲子补课短租外滩新天地田子坊火车站医院dsn,上海市徐汇区徐家汇街道尊园尊园(漕溪北路),https://www.airbnb.cn/rooms/33172713
33125708,31.2062800000,121.4601900000,温馨女生二人间,上海市徐汇区天平路街道嘉善路嘉御庭,https://www.airbnb.cn/rooms/33125708
33126796,31.2024600000,121.4631500000,温馨的小窝,上海市徐汇区斜土路街道伍缘折扣(时运大楼北)上海市教育科学研究院实验小学,https://www.airbnb.cn/rooms/33126796
33122265,31.1873600000,121.4651200000,近4/7/12号线地铁，一房大平层/loft，部分房型可住4人。,上海市徐汇区斜土路街道强生保安服务有限公司南浦货场管理处,https://www.airbnb.cn/rooms/33122265
33120852,31.1764000000,121.4509400000,地铁12号线龙华站地铁口，徐汇滨江，临近徐家汇,上海市徐汇区龙华街道2577创意大院-27号楼A、B龙华烈士陵园,https://www.airbnb.cn/rooms/33120852
33118284,31.1772400000,121.4531400000,全装全配 精装修 电梯房 近11/12龙华站 龙华中路  可住外籍  可短租  拎包入住,上海市徐汇区龙华街道盛大花园,https://www.airbnb.cn/rooms/33118284
33033654,31.2111500000,121.4582900000,【MOSSYHOUSE】独门整租，永康路网红街，近地铁1/10/12号线/淮海中路/新天地/田子坊,上海市徐汇区天平路街道永康小区(北区)永康小区北区,https://www.airbnb.cn/rooms/33033654
32890908,31.2091800000,121.4588500000,『意念』环贸中心复式loft榻榻米、幕布投影、近瑞金医院，上海音乐学院，体验精致的上海弄堂生活,上海市徐汇区天平路街道永嘉路291弄59号慎成里,https://www.airbnb.cn/rooms/32890908
32850135,31.2131700000,121.4580300000,【可入住-工业风性冷淡】iamp环茂/音乐学院/步行3分钟可到1/10/12号线陕西南路@交通便利,上海市徐汇区天平路街道复兴中路长馀坊,https://www.airbnb.cn/rooms/32850135
32824253,31.1967400000,121.4321100000,转租4-7月 1室1厅1卫1厨 靠近徐家汇地铁站（具体详谈）,上海市徐汇区徐家汇街道乐山四五村,https://www.airbnb.cn/rooms/32824253
32796050,31.1776100000,121.4143400000,爱巢公男生6人间，9号线桂林地铁站附近床铺，月租更优惠,上海市徐汇区田林街道桂林路明佳公寓(桂林路),https://www.airbnb.cn/rooms/32796050
32769842,31.1996900000,121.4432100000,名人旧居徐家汇商圈交通四通八达地铁直达迪士尼外滩新世界南京路步行街淮海路城皇庙新天地近武康路近使馆区,上海市徐汇区天平路街道肇嘉浜路800号宛平宾馆,https://www.airbnb.cn/rooms/32769842
32773888,31.1977900000,121.4247400000,Cozy Room in Shanghai,上海市徐汇区徐家汇街道淮海西路上海交通大学附属胸科医院,https://www.airbnb.cn/rooms/32773888
32774770,31.1977000000,121.4433200000,宛平路上海的中南海，地铁四通八达，迪士尼外滩城皇庙南京路静安寺虹桥机场20分到达。武康路近在咫尺。,上海市徐汇区徐家汇街道广元路25号徐家汇公园,https://www.airbnb.cn/rooms/32774770
32747879,31.2122800000,121.4505700000,宝庆路洋房,上海市徐汇区湖南路街道谷米文化云海大厦(淮海中路),https://www.airbnb.cn/rooms/32747879
32748278,31.1991000000,121.4468900000,建国西路，衡山路，永嘉路街区的法式独立空间，享受法国梧桐下的安静舒适，近徐家汇，新天地，音乐学院,上海市徐汇区天平路街道肇嘉浜路均瑶国际广场,https://www.airbnb.cn/rooms/32748278
32732813,31.2116800000,121.4458600000,【乐意公社】法式概念洋房|租界核心地段|华山医院|五原路|地铁L1/7,上海市徐汇区湖南路街道振鼎鸡为乐公寓,https://www.airbnb.cn/rooms/32732813
32649700,31.1971200000,121.4611100000,包月特惠  温馨超美阳光两居室 复旦大学 肿瘤医院 中山医院,上海市徐汇区斜土路街道大木小区,https://www.airbnb.cn/rooms/32649700
32624915,31.1585700000,121.4190600000,上师大新村，温馨老房，独居一室一卫一厨，家有一大白猫,上海市徐汇区康健新村街道上海师大新村,https://www.airbnb.cn/rooms/32624915
32481505,31.1883200000,121.4481300000,【心然】徐汇5居2厅3卫，宽敞客厅，落地窗、高清投影、百寸幕布、近体育场/东安路4/7号【不接聚会】,上海市徐汇区徐家汇街道爱博大厦,https://www.airbnb.cn/rooms/32481505
32419352,31.2091100000,121.4539200000,石库门市中心、音乐学院、环茂、五官科医院、瑞金医院田子坊陕西南路地铁站1-10-12号线步行10分钟,上海市徐汇区天平路街道岳阳路77弄12号复旦大学附属眼耳鼻喉科医院,https://www.airbnb.cn/rooms/32419352
32435159,31.1941800000,121.4512900000,中山医院零距离两居/近肿瘤医院/龙华医院/复旦医学院/近地铁4/7/9号线，直达火车站/静安寺/外滩,上海市徐汇区枫林路街道斜土路1985号恒盛·阳光名苑,https://www.airbnb.cn/rooms/32435159
32411204,31.2105400000,121.4593200000,逾远｜竹间 上海老弄堂网红永康路独门独院翠竹绿植庭院 陕西南路1/10/12号线,上海市徐汇区天平路街道永康路永嘉路300弄小区,https://www.airbnb.cn/rooms/32411204
32355986,31.1596500000,121.4186600000,粉粉少女屋/短租长租/闹中取静的大学校园旁民居次卧(朝南)/徐汇区/距12线地铁站10分钟(限女生),上海市徐汇区康健新村街道上海师大新村,https://www.airbnb.cn/rooms/32355986
32329190,31.2056100000,121.4590000000,嘉善路地铁站带天井花园独门独院公寓,上海市徐汇区天平路街道建国西路嘉御庭,https://www.airbnb.cn/rooms/32329190
32233176,31.2159000000,121.4490600000,本月尾房大促销-静安寺-地铁五分钟到家-loft-套内独立厨卫-带小院子-小区干净卫生,上海市徐汇区湖南路街道长乐路常华小区,https://www.airbnb.cn/rooms/32233176
32192370,31.2166600000,121.4498000000,尚好.家精致一居室长乐路网红街，毗邻环贸，上音，华山医院，妇幼保健院，邮电医院，入住市中心5条地铁线,上海市徐汇区湖南路街道常熟路163弄1号常华小区,https://www.airbnb.cn/rooms/32192370
32194587,31.1978100000,121.4552500000,澄心|中山医院0距离大一房，陪护家属不二之选，可做饭,上海市徐汇区枫林路街道中山新村,https://www.airbnb.cn/rooms/32194587
32031658,31.2098000000,121.4461000000,左间*全屋墙暖老洋房带天窗/与猫猫好友相伴/超大客厅投影仪游戏机/现烘咖啡/音乐学院/戏剧学院武康路,上海市徐汇区湖南路街道乌鲁木齐中路310-4号为乐公寓,https://www.airbnb.cn/rooms/32031658
32034763,31.1891600000,121.4576900000,（静尚）东安路地铁旁/三室一厅/肿瘤医院/舒适安静,上海市徐汇区枫林路街道东安一村(东安路)上海市零陵中学,https://www.airbnb.cn/rooms/32034763
32047437,31.1983800000,121.4508200000,景韵||肿瘤医院，中山医院旁、肇嘉浜地铁口楼上小区～高层电梯两房,上海市徐汇区枫林路街道同生西路复旦大学上海医学院,https://www.airbnb.cn/rooms/32047437
32047700,31.1966100000,121.4504000000,云舍||中山/肿瘤医院附近、肇嘉浜路地铁口楼上小区～高层电梯两房,上海市徐汇区枫林路街道青松城大酒店商务楼,https://www.airbnb.cn/rooms/32047700
31977375,31.1902600000,121.4464800000,【留白】徐汇5居3卫，宽敞客餐厅，高清投影，百寸幕布，地铁4/7号线，近体育馆&东安路【不接聚会】,上海市徐汇区徐家汇街道斜土路海螺花园,https://www.airbnb.cn/rooms/31977375
31918095,31.1929000000,121.4516500000,中山医院零距离两居/近肿瘤医院/龙华医院/上海计生所/复旦医学院/近地铁4/7/9号线，直达火车站,上海市徐汇区枫林路街道振兴小区(斜土路)东安路230弄小区,https://www.airbnb.cn/rooms/31918095
31931978,31.1719300000,121.4457200000,hi 喵咪酱,上海市徐汇区漕河泾街道龙吴路龙吴路13弄小区,https://www.airbnb.cn/rooms/31931978
31934177,31.2107700000,121.4377300000,衡复文化区•清新ins风直达外滩/迪士尼/虹桥机场/城隍庙/武康路/上戏#地铁10•11号线温馨一室,上海市徐汇区湖南路街道汇益花园汇益花园-西区,https://www.airbnb.cn/rooms/31934177
31934376,31.1859000000,121.4372200000,徐家汇地铁站 仅限女生 天主教堂对面 四人间 六人间都有位置,上海市徐汇区徐家汇街道漕溪北路6号亚都国际名园,https://www.airbnb.cn/rooms/31934376
31935608,31.2098700000,121.4552300000,疫情可入住【温暖雅居】两房 近音乐学院/五官科医院/淮海路商圈，地铁直达外滩/迪士尼,上海市徐汇区天平路街道太原小区,https://www.airbnb.cn/rooms/31935608
31937614,31.2090600000,121.4596300000,徐汇区毗邻上海文化广场的度假公寓——尤其欢迎有猫主子的小伙伴（居住外其他用途，费用另计）,上海市徐汇区天平路街道慎成里,https://www.airbnb.cn/rooms/31937614
31912970,31.2111800000,121.4563400000,现代轻奢风loft小别墅 阳光小院绿植环绕 超大客厅自带投影聚会好去处 毗邻环贸音乐学院,上海市徐汇区天平路街道襄阳南路277弄小区,https://www.airbnb.cn/rooms/31912970
31862462,31.2078300000,121.4556500000,【暖居】d 陕西南路 近音乐学院 五官科医院 田子坊 淮海路新天地 地铁直达迪斯尼 花园洋房,上海市徐汇区天平路街道复旦大学附属眼耳鼻喉科医院(汾阳路)天平3号小区,https://www.airbnb.cn/rooms/31862462
31854400,31.2016300000,121.4386300000,老城区复试洋房网红街区、音乐学院、五官科医院瑞金医院、田子坊、环贸、地铁1/10/12号线步行五分钟,上海市徐汇区天平路街道上海汇成(集团)有限公司天平路街道办事处,https://www.airbnb.cn/rooms/31854400
31795704,31.2045300000,121.4451000000,上海图书馆 高安路老洋房高定小屋,上海市徐汇区天平路街道上海《宣传通讯》读者服务部(高安路)上海市公务员局,https://www.airbnb.cn/rooms/31795704
31764839,31.1429200000,121.4140500000,锦江乐园游乐场、地铁站5mins温馨一房,上海市徐汇区康健新村街道玉兰园,https://www.airbnb.cn/rooms/31764839
31765327,31.1168000000,121.4560900000,【GOYOO】网红轻奢潮流 近徐家汇 美式田园风 都市丽人屋,上海市徐汇区华泾镇华泾路509号百联集团新路达吉买盛(华泾路店),https://www.airbnb.cn/rooms/31765327
31724935,31.1997400000,121.4652800000,房间已消毒！【南岛之家】打浦桥商圈KING HOUSE精品设计公寓近田子坊、思南公馆、新天地,上海市徐汇区斜土路街道上海市教育科学研究院实验小学,https://www.airbnb.cn/rooms/31724935
31738650,31.2138900000,121.4521300000,【橄榄】法界文化区/老洋房/独门独户/常熟路地铁站步行3分钟/近静安寺/华山医院,上海市徐汇区湖南路街道延庆路延庆路123弄小区,https://www.airbnb.cn/rooms/31738650
31699639,31.2111400000,121.4463800000,^特惠 整套长租 灰调 华山医院环贸/新天地/上海音乐学院/交响乐厅 地铁3min 超市菜场网红店,上海市徐汇区湖南路街道玫瑰别墅,https://www.airbnb.cn/rooms/31699639
31684456,31.1198500000,121.4542800000,【限时特惠】百平 LOFT 这才是我要的生活 魔都生活奢华生活体验,上海市徐汇区华泾镇华泾路华泾公园,https://www.airbnb.cn/rooms/31684456
31633303,31.2085100000,121.4590000000,New Cozy apartment in the center of Shanghai,上海市徐汇区天平路街道永嘉路291弄65号慎成里,https://www.airbnb.cn/rooms/31633303
31636812,31.1513000000,121.4136900000,上海南站锦江乐园上师大桂林公园，北欧简约风全明朝南阳台舒适房，紧邻12/1号线地铁，15分钟至徐家汇,上海市徐汇区康健新村街道长丰坊,https://www.airbnb.cn/rooms/31636812
31571361,31.2070400000,121.4618100000,None,上海市徐汇区天平路街道鼓蓝都美术设计公司嘉御庭1期,https://www.airbnb.cn/rooms/31571361
31487721,31.2130800000,121.4452900000,【乐意公社/月租可谈】邻网红街武康路长租特惠 绿野仙踪花园隐士美居 地铁1/7/10 #且听鸟语风铃,上海市徐汇区湖南路街道五原路271号,https://www.airbnb.cn/rooms/31487721
31500246,31.1956400000,121.4358500000,徐家汇中心名仕苑高区1房交通大学旁,上海市徐汇区徐家汇街道恭城路港汇花园,https://www.airbnb.cn/rooms/31500246
31471233,31.2071500000,121.4586500000,【极光】北欧风格复兴中路(近IAPM，田子坊),上海市徐汇区天平路街道上海市中医老年医学研究所(嘉善路)慎成里,https://www.airbnb.cn/rooms/31471233
31508499,31.1973300000,121.4344300000,【长租优惠】徐家汇地铁1/9/11号线，4居2卫榻榻米，步行可达交大，直达迪士尼、人广，外滩，田子坊,上海市徐汇区徐家汇街道帝逸阁名仕苑(广元西路),https://www.airbnb.cn/rooms/31508499
31475478,31.1920300000,121.4373100000,上海市中心徐家汇恒隆港汇广场涪陵家女生双人间,上海市徐汇区徐家汇街道上海市徐汇中学,https://www.airbnb.cn/rooms/31475478
31269900,31.2127000000,121.4458100000,法式风格区域市中心花园单间,上海市徐汇区湖南路街道新潮发家常菜复兴西路洋房,https://www.airbnb.cn/rooms/31269900
31217129,31.2150100000,121.4569000000,百里挑一/新房限时优惠中/iapm/1/10/12号线陕西南路地铁/温馨复古豪华大床一室,上海市徐汇区湖南路街道南昌路环贸iapm,https://www.airbnb.cn/rooms/31217129
31225327,31.2068400000,121.4541800000,【橙色温馨】上海中心横复文化区独享一室，近地铁9/12号线嘉善路，靠近田子坊、陕西南路,上海市徐汇区天平路街道达汇花园建新小区(建国西路),https://www.airbnb.cn/rooms/31225327
31181897,31.1917900000,121.4363100000,新房消毒【轻奢风】度假吊椅/大阳台/投影/1+9+11号线徐家汇300米/迪斯尼/整套明亮公寓/,上海市徐汇区徐家汇街道虹桥路上海市徐汇中学,https://www.airbnb.cn/rooms/31181897
31137959,31.2181800000,121.4518300000,长乐路淮海路摩洛哥风情洋房/网红拍摄地,上海市徐汇区湖南路街道长乐路449号长乐电力小区,https://www.airbnb.cn/rooms/31137959
31179616,31.1814800000,121.4211900000,地铁9号线第六人民医院边上一居室可做饭温馨公寓,上海市徐汇区田林街道柳州路617号华京商务大厦,https://www.airbnb.cn/rooms/31179616
31156488,31.1755400000,121.4337300000,近上海体育场-宜家家居-新概念精装公寓/韩式风景房/点房东头像看房东其他房源更多房源供选择,上海市徐汇区田林街道田林东路100弄16号爱建园,https://www.airbnb.cn/rooms/31156488
31175027,31.2107600000,121.4580200000,17#近汾阳路五官科医院上海音乐学院瑞金医院陕西南路地铁站loft民宿,上海市徐汇区天平路街道天平街道社区卫生服务第六分中心永嘉路300弄小区,https://www.airbnb.cn/rooms/31175027
31103933,31.1970500000,121.4542200000,B3 院内典雅家庭房 整洁双线地铁,上海市徐汇区枫林路街道复旦大学上海医学院东区复旦大学附属中山医院西院区,https://www.airbnb.cn/rooms/31103933
31089480,31.2104000000,121.4419000000,近上海图书馆：老上海小居 Xuhui Qu Tranquil Home,上海市徐汇区湖南路街道伯乐大院,https://www.airbnb.cn/rooms/31089480
31049042,31.2107000000,121.4601900000,(理厢)复兴中路音乐学院瑞金医院田子坊永康路舒适房,上海市徐汇区天平路街道嘉善小区上海理工大学复兴路校区,https://www.airbnb.cn/rooms/31049042
31002802,31.2085200000,121.4590900000,[醒家民宿]3831百寸投影电视有独用小院子独门进出的干净套房,上海市徐汇区天平路街道年平花苑,https://www.airbnb.cn/rooms/31002802
30965291,31.2042800000,121.4491400000,近衡山路/肇嘉浜路/上海图书馆地铁站，独门独户带花园老洋房Loft,上海市徐汇区天平路街道永嘉大楼,https://www.airbnb.cn/rooms/30965291
30964720,31.2072200000,121.4383200000,None,上海市徐汇区湖南路街道兴国花园,https://www.airbnb.cn/rooms/30964720
30970593,31.1834300000,121.4439400000,市中心徐家汇商圈近4号线上海体育场地铁站.清新简约阳光房,上海市徐汇区徐家汇街道东亚体育文化中心上海体育场,https://www.airbnb.cn/rooms/30970593
30973029,31.1796500000,121.4466700000,逗号，家的停顿。地铁4号线上海体育场站,上海市徐汇区枫林路街道天钥桥路1147号复旦大学附属徐汇实验学校,https://www.airbnb.cn/rooms/30973029
31011475,31.2086500000,121.4574200000,永康路/陕西南路地铁站宜家简约风整套一居室/靠近五官科医院音乐学院/永康路酒吧街,上海市徐汇区天平路街道正蕃小筑,https://www.airbnb.cn/rooms/31011475
30974545,31.2008800000,121.4455300000,紧邻徐家汇精品2房1厅，带有老虎窗的老洋房哦！,上海市徐汇区天平路街道建国西路高安路新里,https://www.airbnb.cn/rooms/30974545
30974874,31.1997000000,121.4658400000,房间已消毒【黑白印象】打浦桥商圈KING HOUSE精品设计公寓近田子坊、思南公馆、新天地,上海市徐汇区斜土路街道正阳路5号诺阁雅酒店,https://www.airbnb.cn/rooms/30974874
30859403,31.1936800000,121.4486500000,北欧风格清新温馨浪漫小屋中山肿瘤龙华医院四七九号线上海市徐家汇六百港汇枫林街道新房特价特惠精装整租,上海市徐汇区枫林路街道永泰馆谨斜小区,https://www.airbnb.cn/rooms/30859403
30806636,31.2115200000,121.4431700000,【乐意公社/月租可谈】五原路花园画室/临武康路安福路 #你喜欢看窗外的风景，而我喜欢看你,上海市徐汇区湖南路街道五原路,https://www.airbnb.cn/rooms/30806636
30799671,31.1921900000,121.4347600000,徐家汇中心顶级一流地段的高端住宅！由香港港督承建名人名流集聚的东方曼哈顿,上海市徐汇区徐家汇街道上海西藏大厦万怡酒店,https://www.airbnb.cn/rooms/30799671
30802365,31.1859700000,121.4519500000,戏剧式复古风格  超美一居室   复古而不失典雅,上海市徐汇区枫林路街道中山南二路华侨新村,https://www.airbnb.cn/rooms/30802365
30717160,31.1670400000,121.4265100000,徐家汇日月光，白领公寓独居。,上海市徐汇区漕河泾街道上海光大会展中心(西馆)上海光大会展中心西馆,https://www.airbnb.cn/rooms/30717160
30696915,31.2022200000,121.4470600000,cosy flat at the heart of downtown,上海市徐汇区天平路街道永嘉路617号永嘉别墅,https://www.airbnb.cn/rooms/30696915
